siteID,plotID,nlcdClass,collectDate,taxonID,tagID,sex,lifeStage
SCBI,SCBI_008,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.R3141,F,adult
SCBI,SCBI_002,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.R3554,M,subadult
SCBI,SCBI_008,deciduousForest,2019-05-29,BLBR,NEON.MAM.D02.O008C420190529,F,adult
SCBI,SCBI_002,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.R3561,F,juvenile
SCBI,SCBI_035,pastureHay,2019-05-29,MUMU,NEON.MAM.D02.L3617,F,adult
SCBI,SCBI_008,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.797897,M,adult
SCBI,SCBI_008,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.R3668,M,subadult
SCBI,SCBI_035,pastureHay,2019-05-29,PELE,NEON.MAM.D02.L3454,M,adult
SCBI,SCBI_002,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.L3491,M,adult
SCBI,SCBI_002,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.R3556,F,subadult
SCBI,SCBI_035,pastureHay,2019-05-29,PELE,NEON.MAM.D02.R3689,M,subadult
SCBI,SCBI_035,pastureHay,2019-05-29,PELE,NEON.MAM.D02.R3619,F,adult
SCBI,SCBI_035,pastureHay,2019-05-29,MUMU,NEON.MAM.D02.R3529,M,adult
SCBI,SCBI_008,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.R3573,M,juvenile
SCBI,SCBI_002,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.R3558,M,subadult
SCBI,SCBI_035,pastureHay,2019-05-29,SYFL,NEON.MAM.D02.O035G1020190529,U,juvenile
SCBI,SCBI_002,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.R3555,M,subadult
SCBI,SCBI_035,pastureHay,2019-05-29,SYFL,NEON.MAM.D02.O035F1020190529,U,juvenile
SCBI,SCBI_035,pastureHay,2019-05-29,PELE,NEON.MAM.D02.R3469,M,adult
SCBI,SCBI_035,pastureHay,2019-05-29,MUMU,NEON.MAM.D02.R3621,F,adult
SCBI,SCBI_008,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.R3698,F,adult
SCBI,SCBI_002,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.R3559,M,subadult
SCBI,SCBI_008,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.L3654,F,adult
SCBI,SCBI_035,pastureHay,2019-05-29,MUMU,NEON.MAM.D02.R3010,F,subadult
SCBI,SCBI_008,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.L3652,F,adult
SCBI,SCBI_008,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.R3564,M,adult
SCBI,SCBI_008,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.R3613,M,subadult
SCBI,SCBI_008,deciduousForest,2019-05-29,PELE,NEON.MAM.D02.L3664,M,adult
SCBI,SCBI_008,deciduousForest,2019-05-30,PELE,NEON.MAM.D02.R3664,M,adult
SCBI,SCBI_008,deciduousForest,2019-05-30,PELE,NEON.MAM.D02.R3548,M,adult
SCBI,SCBI_008,deciduousForest,2019-05-30,PELE,NEON.MAM.D02.R3549,M,adult
SCBI,SCBI_035,pastureHay,2019-05-30,PELE,NEON.MAM.D02.R3569,M,subadult
SCBI,SCBI_008,deciduousForest,2019-05-30,PELE,NEON.MAM.D02.R3571,M,subadult
SCBI,SCBI_035,pastureHay,2019-05-30,PELE,NEON.MAM.D02.R3566,F,subadult
SCBI,SCBI_035,pastureHay,2019-05-30,PELE,NEON.MAM.D02.R3567,F,subadult
SCBI,SCBI_008,deciduousForest,2019-05-30,PELE,NEON.MAM.D02.R3668,M,subadult
SCBI,SCBI_008,deciduousForest,2019-05-30,PELE,NEON.MAM.D02.R3141,F,adult
SCBI,SCBI_008,deciduousForest,2019-05-30,PELE,NEON.MAM.D02.L3654,F,adult
SCBI,SCBI_035,pastureHay,2019-05-30,SYFL,NEON.MAM.D02.O035F1020190530,U,unknown
SCBI,SCBI_008,deciduousForest,2019-05-30,TAST,NEON.MAM.D02.R3050,F,adult
SCBI,SCBI_008,deciduousForest,2019-05-30,PELE,NEON.MAM.D02.R3216,F,adult
SCBI,SCBI_035,pastureHay,2019-05-30,SYFL,NEON.MAM.D02.O035G520190530,U,unknown
SCBI,SCBI_008,deciduousForest,2019-05-30,TAST,NEON.MAM.D02.R3006,F,adult
SCBI,SCBI_008,deciduousForest,2019-05-30,PELE,NEON.MAM.D02.R3612,F,subadult
SCBI,SCBI_035,pastureHay,2019-05-30,SYFL,NEON.MAM.D02.O035B120190530,U,juvenile
SCBI,SCBI_008,deciduousForest,2019-05-30,PELE,NEON.MAM.D02.R3698,F,adult
SCBI,SCBI_035,pastureHay,2019-05-30,PELE,NEON.MAM.D02.R3618,M,subadult
SCBI,SCBI_008,deciduousForest,2019-05-30,PELE,NEON.MAM.D02.R3624,M,subadult
SCBI,SCBI_035,pastureHay,2019-05-30,PELE,NEON.MAM.D02.R3568,M,subadult
SCBI,SCBI_008,deciduousForest,2019-05-30,PELE,NEON.MAM.D02.L3652,F,adult
SCBI,SCBI_008,deciduousForest,2019-05-30,PELE,NEON.MAM.D02.R3667,M,subadult
SCBI,SCBI_035,pastureHay,2019-05-30,PELE,NEON.MAM.D02.R3619,F,adult
SCBI,SCBI_008,deciduousForest,2019-05-30,PELE,NEON.MAM.D02.R3656,M,adult
SCBI,SCBI_008,deciduousForest,2019-05-30,PELE,NEON.MAM.D02.R3662,M,adult
SCBI,SCBI_035,pastureHay,2019-05-30,PELE,NEON.MAM.D02.L3454,M,subadult
SCBI,SCBI_035,pastureHay,2019-05-30,PELE,NEON.MAM.D02.R3565,F,adult
SCBI,SCBI_008,deciduousForest,2019-05-30,PELE,NEON.MAM.D02.R3572,M,adult
SCBI,SCBI_008,deciduousForest,2019-05-30,PELE,NEON.MAM.D02.R3613,M,subadult
SCBI,SCBI_008,deciduousForest,2019-05-30,PELE,NEON.MAM.D02.R3651,F,subadult
SCBI,SCBI_008,deciduousForest,2019-05-30,PELE,NEON.MAM.D02.797897,M,adult
SCBI,SCBI_035,pastureHay,2019-05-30,PELE,NEON.MAM.D02.R3450,M,adult
SCBI,SCBI_008,deciduousForest,2019-05-30,PELE,NEON.MAM.D02.R3666,F,adult
SCBI,SCBI_035,pastureHay,2019-05-30,MIPE,NEON.MAM.D02.R3570,M,juvenile
SCBI,SCBI_008,deciduousForest,2019-05-30,PELE,NEON.MAM.D02.R3564,M,subadult
SCBI,SCBI_035,pastureHay,2019-05-30,PELE,NEON.MAM.D02.R3689,M,adult
SCBI,SCBI_008,deciduousForest,2019-05-30,PELE,NEON.MAM.D02.R3601,M,subadult
SCBI,SCBI_008,deciduousForest,2019-05-30,PELE,NEON.MAM.D02.R3520,M,adult
SCBI,SCBI_035,pastureHay,2019-05-31,PELE,NEON.MAM.D02.R3653,M,adult
SCBI,SCBI_008,deciduousForest,2019-05-31,TAST,NEON.MAM.D02.R3050,F,subadult
SCBI,SCBI_035,pastureHay,2019-05-31,MIPE,NEON.MAM.D02.R3602,M,subadult
SCBI,SCBI_035,pastureHay,2019-05-31,PELE,NEON.MAM.D02.L3454,M,adult
SCBI,SCBI_035,pastureHay,2019-05-31,PELE,NEON.MAM.D02.R3566,F,subadult
SCBI,SCBI_008,deciduousForest,2019-05-31,PELE,NEON.MAM.D02.R3751,M,adult
SCBI,SCBI_008,deciduousForest,2019-05-31,PELE,NEON.MAM.D02.L3654,F,adult
SCBI,SCBI_035,pastureHay,2019-05-31,MUMU,NEON.MAM.D02.R3600,M,adult
SCBI,SCBI_035,pastureHay,2019-05-31,PELE,NEON.MAM.D02.R3658,F,subadult
SCBI,SCBI_008,deciduousForest,2019-05-31,PELE,NEON.MAM.D02.L3652,F,subadult
SCBI,SCBI_004,deciduousForest,2019-05-31,PELE,NEON.MAM.D02.L3597,M,adult
SCBI,SCBI_008,deciduousForest,2019-05-31,PELE,NEON.MAM.D02.R3601,M,subadult
SCBI,SCBI_008,deciduousForest,2019-05-31,PELE,NEON.MAM.D02.R3520,M,adult
SCBI,SCBI_008,deciduousForest,2019-05-31,PELE,NEON.MAM.D02.R3668,M,subadult
SCBI,SCBI_035,pastureHay,2019-05-31,PELE,NEON.MAM.D02.R3460,M,subadult
SCBI,SCBI_035,pastureHay,2019-05-31,MIPE,NEON.MAM.D02.R3665,M,subadult
SCBI,SCBI_008,deciduousForest,2019-05-31,PELE,NEON.MAM.D02.R3216,F,adult
SCBI,SCBI_035,pastureHay,2019-05-31,SYFL,NEON.MAM.D02.O035I120190531,U,juvenile
SCBI,SCBI_008,deciduousForest,2019-05-31,PELE,NEON.MAM.D02.R3624,M,subadult
SCBI,SCBI_008,deciduousForest,2019-05-31,PELE,NEON.MAM.D02.L3664,M,adult
SCBI,SCBI_008,deciduousForest,2019-05-31,PELE,NEON.MAM.D02.R3549,M,adult
SCBI,SCBI_035,pastureHay,2019-05-31,PELE,NEON.MAM.D02.R3569,M,subadult
SCBI,SCBI_008,deciduousForest,2019-05-31,PELE,NEON.MAM.D02.R3656,M,subadult
SCBI,SCBI_035,pastureHay,2019-05-31,MIPE,NEON.MAM.D02.R3660,M,adult
SCBI,SCBI_008,deciduousForest,2019-05-31,PELE,NEON.MAM.D02.R3571,M,subadult
SCBI,SCBI_035,pastureHay,2019-05-31,PELE,NEON.MAM.D02.R3689,M,adult
SCBI,SCBI_035,pastureHay,2019-05-31,BLBR,NEON.MAM.D02.O035E820190531,F,adult
SCBI,SCBI_035,pastureHay,2019-05-31,PELE,NEON.MAM.D02.R3565,F,adult
SCBI,SCBI_008,deciduousForest,2019-05-31,PELE,NEON.MAM.D02.R3752,M,subadult
SCBI,SCBI_035,pastureHay,2019-05-31,PELE,NEON.MAM.D02.R3450,M,adult
SCBI,SCBI_008,deciduousForest,2019-05-31,PELE,NEON.MAM.D02.R3612,F,subadult
SCBI,SCBI_035,pastureHay,2019-05-31,PELE,NEON.MAM.D02.R3663,F,adult
SCBI,SCBI_008,deciduousForest,2019-05-31,PELE,NEON.MAM.D02.R3548,M,adult
SCBI,SCBI_035,pastureHay,2019-05-31,MUMU,NEON.MAM.D02.R3528,M,subadult
SCBI,SCBI_008,deciduousForest,2019-05-31,PELE,NEON.MAM.D02.R3651,F,subadult
SCBI,SCBI_004,deciduousForest,2019-05-31,PELE,NEON.MAM.D02.R3598,M,subadult
SCBI,SCBI_008,deciduousForest,2019-05-31,SRSP,NEON.MAM.D02.O008I820190531,U,adult
SCBI,SCBI_008,deciduousForest,2019-05-31,PELE,NEON.MAM.D02.R3564,M,adult
SCBI,SCBI_035,pastureHay,2019-05-31,MIPE,NEON.MAM.D02.R3657,M,adult
SCBI,SCBI_008,deciduousForest,2019-05-31,PELE,NEON.MAM.D02.797897,M,adult
SCBI,SCBI_008,deciduousForest,2019-05-31,PELE,NEON.MAM.D02.R3698,F,adult
SCBI,SCBI_008,deciduousForest,2019-05-31,PELE,NEON.MAM.D02.R3662,M,adult
SCBI,SCBI_008,deciduousForest,2019-05-31,PELE,NEON.MAM.D02.R3750,F,adult
SCBI,SCBI_008,deciduousForest,2019-05-31,PELE,NEON.MAM.D02.R3573,M,juvenile
SCBI,SCBI_008,deciduousForest,2019-05-31,PELE,NEON.MAM.D02.R3655,M,subadult
SCBI,SCBI_035,pastureHay,2019-05-31,PELE,NEON.MAM.D02.R3659,F,subadult
SCBI,SCBI_008,deciduousForest,2019-05-31,PELE,NEON.MAM.D02.R3595,M,adult
SCBI,SCBI_008,deciduousForest,2019-05-31,PELE,NEON.MAM.D02.R3141,F,adult
SCBI,SCBI_008,deciduousForest,2019-05-31,PELE,NEON.MAM.D02.R2945,F,adult
SCBI,SCBI_004,deciduousForest,2019-05-31,PELE,NEON.MAM.D02.R3596,M,subadult
SCBI,SCBI_008,deciduousForest,2019-05-31,PELE,NEON.MAM.D02.R3613,M,subadult
SCBI,SCBI_008,deciduousForest,2019-05-31,PELE,NEON.MAM.D02.R3572,M,subadult
SCBI,SCBI_035,pastureHay,2019-05-31,PELE,NEON.MAM.D02.R3619,F,adult
SCBI,SCBI_003,deciduousForest,2019-06-01,PELE,NEON.MAM.D02.R3247,F,adult
SCBI,SCBI_016,deciduousForest,2019-06-01,PELE,NEON.MAM.D02.R3472,F,juvenile
SCBI,SCBI_016,deciduousForest,2019-06-01,PELE,NEON.MAM.D02.R3634,M,adult
SCBI,SCBI_016,deciduousForest,2019-06-01,PELE,NEON.MAM.D02.O016G820190601,U,unknown
SCBI,SCBI_016,deciduousForest,2019-06-01,PELE,NEON.MAM.D02.R3499,F,subadult
SCBI,SCBI_003,deciduousForest,2019-06-01,PELE,NEON.MAM.D02.R3580,F,subadult
SCBI,SCBI_003,deciduousForest,2019-06-01,PELE,NEON.MAM.D02.R3576,M,adult
SCBI,SCBI_003,deciduousForest,2019-06-01,PELE,NEON.MAM.D02.L3578,M,adult
SCBI,SCBI_016,deciduousForest,2019-06-01,PELE,NEON.MAM.D02.R3537,M,adult
SCBI,SCBI_003,deciduousForest,2019-06-01,PELE,NEON.MAM.D02.R3575,M,subadult
SCBI,SCBI_003,deciduousForest,2019-06-01,PELE,NEON.MAM.D02.R3577,M,subadult
SCBI,SCBI_016,deciduousForest,2019-06-01,PELE,NEON.MAM.D02.R3636,F,adult
SCBI,SCBI_016,deciduousForest,2019-06-01,PELE,NEON.MAM.D02.R3723,F,subadult
SCBI,SCBI_016,deciduousForest,2019-06-01,PELE,NEON.MAM.D02.R3457,M,subadult
SCBI,SCBI_016,deciduousForest,2019-06-01,PELE,NEON.MAM.D02.R3547,F,adult
SCBI,SCBI_003,deciduousForest,2019-06-01,PELE,NEON.MAM.D02.R3579,M,adult
SCBI,SCBI_016,deciduousForest,2019-06-01,PELE,NEON.MAM.D02.R3494,F,adult
SCBI,SCBI_016,deciduousForest,2019-06-01,PELE,NEON.MAM.D02.R3724,M,adult
SCBI,SCBI_016,deciduousForest,2019-06-01,PELE,NEON.MAM.D02.L3539,M,adult
SCBI,SCBI_008,deciduousForest,2019-06-25,PELE,NEON.MAM.D02.R3308,F,subadult
SCBI,SCBI_008,deciduousForest,2019-06-25,PELE,NEON.MAM.D02.R3564,M,adult
SCBI,SCBI_008,deciduousForest,2019-06-25,BLBR,NEON.MAM.D02.O008F220190625,F,adult
SCBI,SCBI_008,deciduousForest,2019-06-25,PELE,NEON.MAM.D02.R3704,F,adult
SCBI,SCBI_035,pastureHay,2019-06-25,PELE,NEON.MAM.D02.R3565,F,adult
SCBI,SCBI_008,deciduousForest,2019-06-25,PELE,NEON.MAM.D02.L3652,F,adult
SCBI,SCBI_035,pastureHay,2019-06-25,MUMU,NEON.MAM.D02.R3303,M,adult
SCBI,SCBI_035,pastureHay,2019-06-25,MIPE,NEON.MAM.D02.R3300,M,subadult
SCBI,SCBI_008,deciduousForest,2019-06-25,PELE,NEON.MAM.D02.L3310,M,subadult
SCBI,SCBI_008,deciduousForest,2019-06-25,PELE,NEON.MAM.D02.R3651,F,subadult
SCBI,SCBI_035,pastureHay,2019-06-25,PELE,NEON.MAM.D02.L3306,F,adult
SCBI,SCBI_008,deciduousForest,2019-06-25,PELE,NEON.MAM.D02.L3726,M,adult
SCBI,SCBI_008,deciduousForest,2019-06-25,PELE,NEON.MAM.D02.L3654,F,adult
SCBI,SCBI_008,deciduousForest,2019-06-25,PELE,NEON.MAM.D02.R3595,M,adult
SCBI,SCBI_008,deciduousForest,2019-06-25,PELE,NEON.MAM.D02.R2945,F,adult
SCBI,SCBI_008,deciduousForest,2019-06-25,PELE,NEON.MAM.D02.R3709,F,adult
SCBI,SCBI_035,pastureHay,2019-06-25,MUMU,NEON.MAM.D02.R3305,M,subadult
SCBI,SCBI_035,pastureHay,2019-06-25,PELE,NEON.MAM.D02.R3540,M,adult
SCBI,SCBI_008,deciduousForest,2019-06-25,PELE,NEON.MAM.D02.R3729,M,adult
SCBI,SCBI_008,deciduousForest,2019-06-25,PELE,NEON.MAM.D02.L3705,M,adult
SCBI,SCBI_008,deciduousForest,2019-06-25,PELE,NEON.MAM.D02.R3712,M,subadult
SCBI,SCBI_008,deciduousForest,2019-06-25,PELE,NEON.MAM.D02.R3141,F,adult
SCBI,SCBI_008,deciduousForest,2019-06-25,PELE,NEON.MAM.D02.L3728,M,adult
SCBI,SCBI_008,deciduousForest,2019-06-25,PELE,NEON.MAM.D02.R3715,F,subadult
SCBI,SCBI_008,deciduousForest,2019-06-25,PELE,NEON.MAM.D02.L3711,M,subadult
SCBI,SCBI_008,deciduousForest,2019-06-25,PELE,NEON.MAM.D02.R3216,F,adult
SCBI,SCBI_035,pastureHay,2019-06-25,MUMU,NEON.MAM.D02.R3010,F,adult
SCBI,SCBI_035,pastureHay,2019-06-25,BLBR,NEON.MAM.D02.O035G620190625,F,adult
SCBI,SCBI_008,deciduousForest,2019-06-25,PELE,NEON.MAM.D02.L3714,M,adult
SCBI,SCBI_035,pastureHay,2019-06-25,PELE,NEON.MAM.D02.R3566,F,adult
SCBI,SCBI_008,deciduousForest,2019-06-25,PELE,NEON.MAM.D02.L3725,F,subadult
SCBI,SCBI_035,pastureHay,2019-06-25,MUMU,NEON.MAM.D02.R3346,M,adult
SCBI,SCBI_035,pastureHay,2019-06-25,PELE,NEON.MAM.D02.R3302,F,adult
SCBI,SCBI_035,pastureHay,2019-06-25,MUMU,NEON.MAM.D02.R3301,M,adult
SCBI,SCBI_008,deciduousForest,2019-06-25,PELE,NEON.MAM.D02.R3727,M,adult
SCBI,SCBI_008,deciduousForest,2019-06-25,PELE,NEON.MAM.D02.797897,M,adult
SCBI,SCBI_008,deciduousForest,2019-06-25,PELE,NEON.MAM.D02.R3710,M,subadult
SCBI,SCBI_008,deciduousForest,2019-06-25,PELE,NEON.MAM.D02.L3748,M,adult
SCBI,SCBI_008,deciduousForest,2019-06-25,PELE,NEON.MAM.D02.R3713,M,adult
SCBI,SCBI_008,deciduousForest,2019-06-25,PELE,NEON.MAM.D02.R3520,M,adult
SCBI,SCBI_035,pastureHay,2019-06-25,PELE,NEON.MAM.D02.R3307,F,adult
SCBI,SCBI_035,pastureHay,2019-06-25,PELE,NEON.MAM.D02.R3569,M,adult
SCBI,SCBI_008,deciduousForest,2019-06-25,PELE,NEON.MAM.D02.R3309,M,subadult
SCBI,SCBI_035,pastureHay,2019-06-25,BLBR,NEON.MAM.D02.O035A420190625,F,subadult
SCBI,SCBI_035,pastureHay,2019-06-25,PELE,NEON.MAM.D02.L3304,M,adult
SCBI,SCBI_008,deciduousForest,2019-06-25,PELE,NEON.MAM.D02.R3716,M,adult
SCBI,SCBI_008,deciduousForest,2019-06-26,PELE,NEON.MAM.D02.R3532,M,adult
SCBI,SCBI_035,pastureHay,2019-06-26,MUMU,NEON.MAM.D02.R3301,M,adult
SCBI,SCBI_008,deciduousForest,2019-06-26,PELE,NEON.MAM.D02.R3715,F,subadult
SCBI,SCBI_008,deciduousForest,2019-06-26,PELE,NEON.MAM.D02.L3652,F,adult
SCBI,SCBI_035,pastureHay,2019-06-26,PELE,NEON.MAM.D02.R3450,M,adult
SCBI,SCBI_008,deciduousForest,2019-06-26,PELE,NEON.MAM.D02.R3666,F,subadult
SCBI,SCBI_035,pastureHay,2019-06-26,MIPE,NEON.MAM.D02.R3730,M,adult
SCBI,SCBI_035,pastureHay,2019-06-26,MIPE,NEON.MAM.D02.R3731,M,subadult
SCBI,SCBI_008,deciduousForest,2019-06-26,PELE,NEON.MAM.D02.L3310,M,subadult
SCBI,SCBI_008,deciduousForest,2019-06-26,PELE,NEON.MAM.D02.R3216,F,adult
SCBI,SCBI_035,pastureHay,2019-06-26,MUMU,NEON.MAM.D02.R3303,M,adult
SCBI,SCBI_035,pastureHay,2019-06-26,PELE,NEON.MAM.D02.L3733,M,adult
SCBI,SCBI_035,pastureHay,2019-06-26,PELE,NEON.MAM.D02.R3746,F,subadult
SCBI,SCBI_008,deciduousForest,2019-06-26,PELE,NEON.MAM.D02.R3312,M,subadult
SCBI,SCBI_008,deciduousForest,2019-06-26,PELE,NEON.MAM.D02.L3728,M,subadult
SCBI,SCBI_008,deciduousForest,2019-06-26,PELE,NEON.MAM.D02.L3311,M,subadult
SCBI,SCBI_035,pastureHay,2019-06-26,PELE,NEON.MAM.D02.R3565,F,adult
SCBI,SCBI_008,deciduousForest,2019-06-26,PELE,NEON.MAM.D02.R3710,M,adult
SCBI,SCBI_035,pastureHay,2019-06-26,MUMU,NEON.MAM.D02.R3732,M,adult
SCBI,SCBI_008,deciduousForest,2019-06-26,PELE,NEON.MAM.D02.R3727,M,adult
SCBI,SCBI_008,deciduousForest,2019-06-26,PELE,NEON.MAM.D02.797897,M,adult
SCBI,SCBI_008,deciduousForest,2019-06-26,PELE,NEON.MAM.D02.L3705,M,adult
SCBI,SCBI_035,pastureHay,2019-06-26,MIPE,NEON.MAM.D02.R3747,M,subadult
SCBI,SCBI_008,deciduousForest,2019-06-26,PELE,NEON.MAM.D02.L3726,M,adult
SCBI,SCBI_008,deciduousForest,2019-06-26,PELE,NEON.MAM.D02.R3141,F,adult
SCBI,SCBI_008,deciduousForest,2019-06-26,PELE,NEON.MAM.D02.R3595,M,adult
SCBI,SCBI_008,deciduousForest,2019-06-26,PELE,NEON.MAM.D02.L3709,F,adult
SCBI,SCBI_035,pastureHay,2019-06-26,PELE,NEON.MAM.D02.R3307,F,adult
SCBI,SCBI_035,pastureHay,2019-06-26,MIPE,NEON.MAM.D02.R3300,F,subadult
SCBI,SCBI_008,deciduousForest,2019-06-26,PELE,NEON.MAM.D02.L3711,M,adult
SCBI,SCBI_008,deciduousForest,2019-06-26,PELE,NEON.MAM.D02.R3721,M,subadult
SCBI,SCBI_035,pastureHay,2019-06-26,PELE,NEON.MAM.D02.L3304,M,adult
SCBI,SCBI_035,pastureHay,2019-06-26,PELE,NEON.MAM.D02.R3302,F,subadult
SCBI,SCBI_008,deciduousForest,2019-06-26,PELE,NEON.MAM.D02.R3713,M,subadult
SCBI,SCBI_035,pastureHay,2019-06-27,PELE,NEON.MAM.D02.L3322,F,subadult
SCBI,SCBI_004,deciduousForest,2019-06-27,PELE,NEON.MAM.D02.R3598,M,subadult
SCBI,SCBI_035,pastureHay,2019-06-27,MUMU,NEON.MAM.D02.R3732,M,adult
SCBI,SCBI_035,pastureHay,2019-06-27,PELE,NEON.MAM.D02.R3569,M,adult
SCBI,SCBI_035,pastureHay,2019-06-27,PELE,NEON.MAM.D02.L3733,M,subadult
SCBI,SCBI_035,pastureHay,2019-06-27,PELE,NEON.MAM.D02.R3565,F,adult
SCBI,SCBI_004,deciduousForest,2019-06-27,PELE,NEON.MAM.D02.L3736,F,adult
SCBI,SCBI_004,deciduousForest,2019-06-27,PELE,NEON.MAM.D02.L3737,M,adult
SCBI,SCBI_004,deciduousForest,2019-06-27,PELE,NEON.MAM.D02.L3597,M,adult
SCBI,SCBI_004,deciduousForest,2019-06-27,PELE,NEON.MAM.D02.R3738,M,subadult
SCBI,SCBI_004,deciduousForest,2019-06-27,PELE,NEON.MAM.D02.R3596,M,adult
SCBI,SCBI_004,deciduousForest,2019-06-27,PELE,NEON.MAM.D02.R3734,F,adult
SCBI,SCBI_004,deciduousForest,2019-06-27,PELE,NEON.MAM.D02.R3735,M,adult
SCBI,SCBI_035,pastureHay,2019-06-27,PELE,NEON.MAM.D02.L3304,M,adult
SCBI,SCBI_035,pastureHay,2019-06-27,MIPE,NEON.MAM.D02.R3344,M,subadult
SCBI,SCBI_035,pastureHay,2019-06-27,ZAHU,NEON.MAM.D02.R3313,F,subadult
SCBI,SCBI_035,pastureHay,2019-06-27,PELE,NEON.MAM.D02.R3302,F,subadult
SCBI,SCBI_035,pastureHay,2019-06-27,BLBR,NEON.MAM.D02.O035C620190627,F,adult
SCBI,SCBI_003,deciduousForest,2019-06-28,PELE,NEON.MAM.D02.R3577,M,adult
SCBI,SCBI_003,deciduousForest,2019-06-28,PELE,NEON.MAM.D02.R3580,F,adult
SCBI,SCBI_003,deciduousForest,2019-06-28,PELE,NEON.MAM.D02.R3743,M,adult
SCBI,SCBI_016,deciduousForest,2019-06-28,PELE,NEON.MAM.D02.L3539,M,adult
SCBI,SCBI_016,deciduousForest,2019-06-28,PELE,NEON.MAM.D02.R3641,M,adult
SCBI,SCBI_003,deciduousForest,2019-06-28,PELE,NEON.MAM.D02.R3579,M,adult
SCBI,SCBI_003,deciduousForest,2019-06-28,PELE,NEON.MAM.D02.R3744,F,subadult
SCBI,SCBI_016,deciduousForest,2019-06-28,PELE,NEON.MAM.D02.R3547,F,adult
SCBI,SCBI_016,deciduousForest,2019-06-28,PELE,NEON.MAM.D02.R3642,F,adult
SCBI,SCBI_016,deciduousForest,2019-06-28,PELE,NEON.MAM.D02.R3320,M,adult
SCBI,SCBI_016,deciduousForest,2019-06-28,PELE,NEON.MAM.D02.R3537,M,adult
SCBI,SCBI_016,deciduousForest,2019-06-28,PELE,NEON.MAM.D02.R3636,F,adult
SCBI,SCBI_016,deciduousForest,2019-06-28,PELE,NEON.MAM.D02.R3314,F,adult
SCBI,SCBI_003,deciduousForest,2019-06-28,PELE,NEON.MAM.D02.R3742,M,subadult
SCBI,SCBI_016,deciduousForest,2019-06-28,PELE,NEON.MAM.D02.R3317,F,subadult
SCBI,SCBI_016,deciduousForest,2019-06-28,PELE,NEON.MAM.D02.R3472,F,subadult
SCBI,SCBI_016,deciduousForest,2019-06-28,PELE,NEON.MAM.D02.R3318,M,subadult
SCBI,SCBI_016,deciduousForest,2019-06-28,PELE,NEON.MAM.D02.R3724,M,adult
SCBI,SCBI_016,deciduousForest,2019-06-28,PELE,NEON.MAM.D02.R3321,F,subadult
SCBI,SCBI_016,deciduousForest,2019-06-28,PELE,NEON.MAM.D02.R3634,M,adult
SCBI,SCBI_016,deciduousForest,2019-06-28,PELE,NEON.MAM.D02.R3319,F,adult
SCBI,SCBI_003,deciduousForest,2019-06-28,PELE,NEON.MAM.D02.R3745,M,adult
SCBI,SCBI_035,pastureHay,2019-08-21,BLBR,NEON.MAM.D02.O035C120190821,U,adult
SCBI,SCBI_002,deciduousForest,2019-08-21,PELE,NEON.MAM.D02.L3845,M,adult
SCBI,SCBI_002,deciduousForest,2019-08-21,PELE,NEON.MAM.D02.R3831,M,adult
